id,create_time,merge_time,hours_time_difference
1011803054525,2024-04-02 18:08:21+00:00,2024-04-02 21:57:51+00:00,3.825
1011798641163,2024-03-30 00:17:06+00:00,2024-04-01 02:39:31+00:00,50.37361111111111
1011788475333,2024-03-25 01:30:51+00:00,2024-03-31 17:50:08+00:00,160.3213888888889
1011769182063,2024-03-13 02:17:15+00:00,2024-03-31 16:28:07+00:00,446.18111111111114
1011786971034,2024-03-22 17:00:09+00:00,2024-03-28 15:16:49+00:00,142.27777777777777
1011792229537,2024-03-26 17:27:45+00:00,2024-03-28 15:16:10+00:00,45.80694444444445
1011792123280,2024-03-26 16:36:50+00:00,2024-03-26 18:34:08+00:00,1.955
1011079501492,2022-10-06 19:26:30+00:00,2024-03-21 13:09:48+00:00,12761.721666666666
1011732913326,2024-02-19 13:36:37+00:00,2024-03-21 04:45:50+00:00,735.1536111111111
1011781234034,2024-03-20 02:34:11+00:00,2024-03-20 20:39:53+00:00,18.095
1011780980889,2024-03-19 22:49:13+00:00,2024-03-20 01:22:53+00:00,2.561111111111111
1011772970734,2024-03-14 20:33:05+00:00,2024-03-20 01:20:18+00:00,124.78694444444444
1011775847711,2024-03-17 01:16:31+00:00,2024-03-20 01:19:22+00:00,72.0475
1011777042932,2024-03-18 10:25:29+00:00,2024-03-19 19:40:52+00:00,33.256388888888885
1011775571617,2024-03-16 15:59:50+00:00,2024-03-17 21:23:51+00:00,29.400277777777777
1011770625882,2024-03-13 17:58:48+00:00,2024-03-15 19:06:25+00:00,49.12694444444445
1011677848840,2024-01-13 17:23:36+00:00,2024-03-15 19:00:43+00:00,1489.618611111111
1011688741724,2024-01-21 17:31:19+00:00,2024-03-13 16:42:43+00:00,1247.19
1011764825650,2024-03-11 03:47:07+00:00,2024-03-13 16:39:15+00:00,60.86888888888889
1011766699089,2024-03-11 21:05:44+00:00,2024-03-11 21:36:14+00:00,0.5083333333333333
1011765589372,2024-03-11 12:31:31+00:00,2024-03-11 16:04:27+00:00,3.548888888888889
1011298816179,2023-04-01 19:06:36+00:00,2024-03-10 16:44:03+00:00,8253.624166666666
1011761624969,2024-03-07 18:37:17+00:00,2024-03-10 14:31:19+00:00,67.90055555555556
1011702735373,2024-01-30 19:23:36+00:00,2024-03-10 14:26:16+00:00,955.0444444444445
1011336358477,2023-05-03 09:12:19+00:00,2024-03-10 14:25:41+00:00,7493.222777777778
1011762316237,2024-03-08 05:07:20+00:00,2024-03-10 14:18:13+00:00,57.18138888888889
1011762492381,2024-03-08 07:55:43+00:00,2024-03-10 02:52:16+00:00,42.9425
1011516296173,2023-09-14 20:11:13+00:00,2024-03-07 07:05:26+00:00,4186.903611111111
1011760085381,2024-03-07 02:13:53+00:00,2024-03-07 04:47:53+00:00,2.566666666666667
1011753555658,2024-03-03 20:06:10+00:00,2024-03-06 19:37:33+00:00,71.52305555555556
1011750684294,2024-02-29 23:41:43+00:00,2024-03-05 06:35:03+00:00,102.88888888888889
1011753544753,2024-03-03 19:28:08+00:00,2024-03-05 06:30:36+00:00,35.041111111111114
1011753558155,2024-03-03 20:15:05+00:00,2024-03-05 06:29:32+00:00,34.240833333333335
1011700961374,2024-01-29 23:06:36+00:00,2024-03-05 05:45:44+00:00,846.6522222222222
1011755815415,2024-03-05 00:30:47+00:00,2024-03-05 05:23:32+00:00,4.879166666666666
1011749609308,2024-02-29 11:55:29+00:00,2024-03-04 03:46:41+00:00,87.85333333333334
1011752279249,2024-03-01 19:30:31+00:00,2024-03-04 00:44:38+00:00,53.235277777777775
1011741668202,2024-02-24 05:54:08+00:00,2024-03-04 00:41:33+00:00,210.7902777777778
1011593307447,2023-11-08 20:49:41+00:00,2024-03-03 04:45:14+00:00,2767.9258333333332
1011752534938,2024-03-01 23:05:02+00:00,2024-03-02 02:47:39+00:00,3.710277777777778
1011720638093,2024-02-10 16:17:20+00:00,2024-03-01 19:54:26+00:00,483.61833333333334
1011748920020,2024-02-29 04:07:19+00:00,2024-03-01 05:57:49+00:00,25.841666666666665
1011750419533,2024-02-29 19:46:15+00:00,2024-03-01 05:52:16+00:00,10.100277777777778
1011483798241,2023-08-22 01:18:03+00:00,2024-02-28 20:03:49+00:00,4578.762777777778
1011742196027,2024-02-25 14:48:26+00:00,2024-02-28 19:57:13+00:00,77.1463888888889
1011677844044,2024-01-13 17:11:27+00:00,2024-02-28 14:59:34+00:00,1101.8019444444444
1011746621901,2024-02-27 22:35:34+00:00,2024-02-28 14:55:38+00:00,16.334444444444443
1011657393165,2023-12-26 17:22:33+00:00,2024-02-28 14:49:54+00:00,1533.4558333333334
1011674635337,2024-01-11 14:26:12+00:00,2024-02-25 01:55:18+00:00,1067.485
1011740246811,2024-02-23 07:42:33+00:00,2024-02-24 05:49:36+00:00,22.1175
1011726717874,2024-02-15 01:37:27+00:00,2024-02-23 19:42:39+00:00,210.08666666666667
1011737915244,2024-02-22 00:41:52+00:00,2024-02-22 17:28:22+00:00,16.775
1011738102331,2024-02-22 04:28:22+00:00,2024-02-22 04:46:12+00:00,0.2972222222222222
1011735162120,2024-02-20 17:31:02+00:00,2024-02-21 20:54:20+00:00,27.388333333333332
1011730502403,2024-02-17 00:44:19+00:00,2024-02-18 16:13:30+00:00,39.48638888888889
1011505322997,2023-09-06 21:31:54+00:00,2024-02-15 13:34:57+00:00,3880.0508333333332
101781852697,2021-11-16 16:22:47+00:00,2024-02-15 13:24:38+00:00,19701.030833333334
1011726965520,2024-02-15 06:36:53+00:00,2024-02-15 13:14:14+00:00,6.6225
1011724750998,2024-02-13 23:11:25+00:00,2024-02-15 12:09:47+00:00,36.97277777777778
1011685315111,2024-01-18 18:05:18+00:00,2024-02-14 18:42:41+00:00,648.6230555555555
1011719671907,2024-02-09 16:40:10+00:00,2024-02-14 17:06:08+00:00,120.43277777777777
1011712313710,2024-02-05 18:57:28+00:00,2024-02-14 07:56:08+00:00,204.9777777777778
1011721192425,2024-02-12 01:47:46+00:00,2024-02-12 05:51:26+00:00,4.061111111111111
1011719815134,2024-02-09 18:27:37+00:00,2024-02-10 10:15:26+00:00,15.796944444444444
1011717617149,2024-02-08 13:34:18+00:00,2024-02-09 18:13:31+00:00,28.65361111111111
1011710414805,2024-02-04 14:37:27+00:00,2024-02-09 04:54:30+00:00,110.28416666666666
1011709787217,2024-02-03 10:08:33+00:00,2024-02-07 19:43:29+00:00,105.58222222222223
1011711146908,2024-02-05 08:40:43+00:00,2024-02-06 19:40:39+00:00,34.99888888888889
1011712758306,2024-02-06 01:13:31+00:00,2024-02-06 19:38:52+00:00,18.4225
1011553062272,2023-10-11 21:37:29+00:00,2024-02-06 18:06:44+00:00,2828.4875
1011702583471,2024-01-30 17:45:27+00:00,2024-02-03 23:00:23+00:00,101.24888888888889
1011700638676,2024-01-29 19:14:05+00:00,2024-02-02 09:14:08+00:00,86.00083333333333
1011688650944,2024-01-21 12:49:19+00:00,2024-02-02 08:34:21+00:00,283.75055555555554
1011707364733,2024-02-01 23:40:15+00:00,2024-02-02 00:44:56+00:00,1.0780555555555555
1011706243724,2024-02-01 13:17:30+00:00,2024-02-01 18:02:40+00:00,4.752777777777778
1011697567401,2024-01-26 18:05:18+00:00,2024-01-31 18:06:09+00:00,120.01416666666667
1011667608120,2024-01-07 04:42:35+00:00,2024-01-31 17:48:57+00:00,589.1061111111111
1011702347419,2024-01-30 15:33:19+00:00,2024-01-31 17:08:22+00:00,25.58416666666667
1011700505786,2024-01-29 17:44:20+00:00,2024-01-30 00:45:41+00:00,7.0225
1011637330113,2023-12-09 17:37:49+00:00,2024-01-29 18:58:12+00:00,1225.3397222222222
1011660028885,2023-12-29 16:42:37+00:00,2024-01-24 18:09:48+00:00,625.4530555555556
1011679755173,2024-01-15 19:47:58+00:00,2024-01-23 23:28:03+00:00,195.66805555555555
1011687696246,2024-01-19 21:52:07+00:00,2024-01-20 14:47:47+00:00,16.927777777777777
1011687522469,2024-01-19 19:57:02+00:00,2024-01-19 23:29:27+00:00,3.540277777777778
101982302286,2022-06-29 08:56:45+00:00,2024-01-19 22:05:52+00:00,13669.151944444444
1011683557936,2024-01-17 19:32:40+00:00,2024-01-18 08:38:08+00:00,13.091111111111111
1011291562464,2023-03-27 15:25:17+00:00,2024-01-17 18:55:35+00:00,7107.505
1011238139666,2023-02-12 19:02:09+00:00,2024-01-17 18:52:16+00:00,8135.835277777778
1011679793535,2024-01-15 20:30:33+00:00,2024-01-16 03:18:16+00:00,6.795277777777778
1011677483571,2024-01-13 01:52:35+00:00,2024-01-14 18:38:55+00:00,40.772222222222226
101338000863,2019-11-07 11:54:38+00:00,2024-01-13 02:36:52+00:00,36662.703888888886
1011675014566,2024-01-11 17:24:52+00:00,2024-01-12 15:36:17+00:00,22.190277777777776
